Tipologia;Id;Brand;Modello;Allestimento;Segmentazione;Segmentazione descrizione;Prezzo;Anticipo 1;Durata 1;Km 1;Canone 1;Anticipo 2;Durata 2;Km 2;Canone 2;Anticipo 3;Durata 3;Km 3;Canone 3;Anticipo 4;Durata 4;Km 4;Canone 4;Anticipo 5;Durata 5;Km 5;Canone 5;Anticipo 6;Durata 6;Km 6;Canone 6;Anticipo 7;Durata 7;Km 7;Canone 7;Anticipo 8;Durata 8;Km 8;Canone 8;Optional;Alimentazione;Cilindrata Effettiva;Cilindrata;Pacchetto (Tipo Eletta, Sport);Model Year;Peso;Portata;Tipo Veicolo;Emissioni C02;Trazione;Consumo Combinato;Porte;Posti;Cambio;Potenza Massima KW;Potenza Massima CV;Cavalli Fiscali;Corpo Veicolo;Codice Ruote Anteriori;Codice Ruote Posteriori;Stock;Usato;Da Ordine;Pronta Consegna;Delivery;Data di Registrazione;Kilometraggio;Link al player;Immagine Copertina
Auto;40246970;JEEP;RENEGADE;JEEP RENEGADE 1.3 T4 DDCT 150cv Limited Sport utility vehicle 5-door (Euro 6D);CSP;Small - Suv/Cross Over - Premium;23730;zero;48;40000;400;zero;48;120000;470;zero;60;50000;360;zero;60;150000;420;3560;48;40000;330;3560;48;120000;400;3560;60;50000;300;3560;60;150000;360;Function Pack II, LED Pack, Ruota Di Scorta Di Misura Normale, Vernice Metallizzata Blue Shade;Petrol (unleaded);1332 Cm3;1332 L;1.3 T4 DDCT 150cv Limited;2021;1320 Kg;560 Kg;Manufacturer Vehicle;135 G/Km;Front;6.6 Litri Per 100km;5-Door;5;AUT6;110 KW;150 CV;15;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;si;no;-;-;13/01/2021;65052;https://auto.nextlane.com/public/player/78e45f92e3d5c4444e915d9fad6cafc96a10b2d38307356433521995354019882e3a8b452c23ce0b0950ba254224c8187f0d30c939351e2feb020f2591ca741d;https://s3.stampyt.io/prod/customer/media/e50eb8e6-b716-40df-91d1-a41948926c42/35ff7018-c066-4119-b600-b33e3e04d49a.jpg
Auto;-;JEEP;RENEGADE;JEEP RENEGADE 1.5 T4 MHEV 130cv Altitude DDCT Sport Utility Vehicle 5-Door (Euro 6E);R;-;26762;zero;48;40000;440;zero;48;120000;550;zero;60;50000;430;zero;60;150000;510;4010;48;40000;360;4010;48;120000;460;4010;60;50000;360;4010;60;150000;440;-;Unleaded - Electric;1469 Cm3;1469 L;1.5 T4 MHEV 130cv Altitude DDCT;2025;1420 Kg;570 Kg;Manufacturer Vehicle;0 G/Km;Front;5.6 Litri Per 100km;5-Door;5;AUT7;96 KW;130 CV;16;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;no;si;-;-;-;-;-;https://s3.stampyt.io/prod/customer/media/e50eb8e6-b716-40df-91d1-a41948926c42/35ff7018-c066-4119-b600-b33e3e04d49a.jpg
Auto;-;KIA;PICANTO;KIA PICANTO 1.0 MPi Urban Hatchback 5-Door (Euro 6E);BBG;Mini - Hatchback/Sedan - Generic;13033;zero;48;40000;270;zero;48;120000;340;zero;60;50000;250;zero;60;150000;300;1950;48;40000;230;1950;48;120000;300;1950;60;50000;220;1950;60;150000;270;-;Petrol (unleaded);998 Cm3;998 L;1.0 MPi Urban;2025;985 Kg;415 Kg;Manufacturer Vehicle;0 G/Km;Front;5.1 Litri Per 100km;5-Door;5;MAN5;46 KW;63 CV;12;Hatchback;175/65 C14 86T;175/65 C14 86T;no;no;si;-;-;-;-;-;-
Auto;40265205;KIA;SPORTAGE;KIA SPORTAGE 1.6 CRDI MHYB 100KW BUSIN. CLASS DCT 2WD Sport utility vehicle 5-door (Euro 6D);DSG;Compact - Suv/Cross Over - Generic;25678;zero;48;40000;410;zero;48;120000;480;zero;60;50000;390;zero;60;150000;450;3850;48;40000;330;3850;48;120000;400;3850;60;50000;320;3850;60;150000;390;Vernice Clear White;Diesel - Electric;1598 Cm3;1598 L;1.6 CRDI MHYB 100KW BUSIN. CLASS DCT 2WD;2021;1627 Kg;518 Kg;Manufacturer Vehicle;0 G/Km;Front;5.6 Litri Per 100km;5-Door;5;AUT7;100 KW;136 CV;17;Sport Utility Vehicle;225/60 C17 99H;225/60 C17 99H;no;si;no;-;-;21/09/2021;70091;https://auto.nextlane.com/public/player/89becd47494e6e2efafca84643bb98da9df3ed3d5cb216d01e9773fc0d1580fd6af1c5e48a6ad92093fb84cbee1cd5a47c9b882e6c6b2ca88ad48944fcad4fbd;https://s3.stampyt.io/prod/customer/media/aa221ea0-e00c-47bb-b6d9-39c21454c8b9/540bb364-bfff-4cb5-aade-d3dcec17fc9f.jpg
Auto;-;KIA;SPORTAGE;KIA SPORTAGE 1.6 CRDi MHEV DCT7 Business Sport Utility Vehicle 5-Door (Euro 6E);DSG;Compact - Suv/Cross Over - Generic;29303;zero;48;40000;540;zero;48;120000;630;zero;60;50000;500;zero;60;150000;570;4400;48;40000;450;4400;48;120000;540;4400;60;50000;420;4400;60;150000;500;-;Diesel - Electric;1598 Cm3;1598 L;1.6 CRDi MHEV DCT7 Business;2025;1602 Kg;548 Kg;Manufacturer Vehicle;0 G/Km;Front;5.2 Litri Per 100km;5-Door;5;AUT7;100 KW;136 CV;17;Sport Utility Vehicle;215/65 C17 103V;215/65 C17 103V;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_355_al.png
Auto;40381410;KIA;SPORTAGE;KIA SPORTAGE 1.6 TGDI HEV STYLE 2WD AUTO Sport utility vehicle 5-door (Euro 6D);DSG;Compact - Suv/Cross Over - Generic;30738;zero;48;40000;550;zero;48;120000;600;zero;60;50000;500;zero;60;150000;560;4610;48;40000;450;4610;48;120000;510;4610;60;50000;430;4610;60;150000;480;Vernice Metallizzata;Unleaded - Electric;1598 Cm3;1598 L;1.6 TGDI HEV STYLE 2WD AUTO;2023;1574 Kg;601 Kg;Manufacturer Vehicle;0 G/Km;Front;1 Litri Per 100km;5-Door;5;AUT6;169 KW;230 CV;17;Sport Utility Vehicle;235/55 C18 104V;235/55 C18 104V;no;si;no;-;-;17/07/2023;12422;https://auto.nextlane.com/public/player/961dbcde3d369f77991548a879478f268a25ec7945a8a969eb2f9a54a896c2640fc191d1f3fc1e4bb1f33c1313e38fae1e9bb353342be8964c9f547a11030816;https://s3.stampyt.io/prod/customer/media/1d569a75-1403-4942-8ac3-36406c6121ef/6f1cfefb-327f-40c0-b478-1136778917d4.jpg
Auto;-;LANCIA;YPSILON;LANCIA YPSILON Ibrida 100cv Ypsilon E-DCT Hatchback 5-Door (Euro 6E);ABG;-;19590;zero;48;40000;360;zero;48;120000;450;zero;60;50000;340;zero;60;150000;410;2940;48;40000;300;2940;48;120000;380;2940;60;50000;290;2940;60;150000;360;-;Unleaded - Electric;1199 Cm3;1199 L;Ibrida 100cv Ypsilon E-DCT;2024;0 Kg;1690 Kg;Manufacturer Vehicle;0 G/Km;Front;4.6 Litri Per 100km;5-Door;5;AUT6;74 KW;100 CV;14;Hatchback;195/55 C16 91H;195/55 C16 91H;no;no;si;-;-;-;-;-;-
Auto;40326643;LAND ROVER;RANGE ROVER EVOQUE;LAND ROVER RANGE ROVER EVOQUE 1.5 P300e PHEV R-Dynamic HSE AWD auto Sport utility vehicle 5-door (Euro 6D);DSP;Compact - Suv/Cross Over - Premium;58084;zero;48;40000;960;zero;48;120000;1090;zero;60;50000;890;zero;60;150000;1010;8710;48;40000;780;8710;48;120000;910;8710;60;50000;740;8710;60;150000;870;"Allarme Volumetrico E Perimetrico, Black Design Pack, Cavo Di Ricarica Domestica, Cerchi In Lega 20"" A 5 Razze Doppie Con Finitura Gloss Black Style 5079, Climatizzatore A 2 Zone Con Controllo Temperatura Nella Seconda Fila, Colore Metallizzato Premium, Fari Fendinebbia Anteriori, Getti Lavavetri Riscaldati, Getto Lavafari, Illuminazione Interna D""Ambiente Premium, Parabrezza Anti-Infrarossi, Parabrezza Riscaldato, Premium Upgrade Interior Pack, Ricarica Del Dispositivo Wireless Con Ripetitore Del Segnale Telefonico, Rivestimento Padiglione Ebony In Tessuto Scamosciato, Sedili Anteriori Elettrici A 14 Regolazioni Riscaldabili Con Funzione Memoria E Poggiatesta A 2 Regolazioni Manuali Sedili Post. Riscaldabili, Tappetini Premium, Tetto A Contrasto Black (Non Disponibile Con Vernice 1AG), Tetto Panoramico Apribile Con Tendina Elettrica, Upgrade Full Extended Leather, Vetri Oscurati";Unleaded - Electric;1497 Cm3;1497 L;1.5 I3 309 PHEV R-Dynamic HSE AWD Auto;2023;2157 Kg;503 Kg;Manufacturer Vehicle;43 G/Km;4WD;1.5 Litri Per 100km;5-Door;5;AUT8;227 KW;309 CV;16;Sport Utility Vehicle;235/50 A20 104W;235/50 A20 104W;no;si;no;-;-;26/10/2023;24681;https://auto.nextlane.com/public/player/5a5629781522165a97a1ff6736200c2b8c451bcf8bc391bb44bf29ea40e056e7e22b97869393db56d41c3f01a770f80d863451bc72883b5cbcdee218398879d1;https://s3.stampyt.io/prod/customer/media/7ab8b7fa-c541-4fb4-8f6f-4244b85f1623/0070ec91-ead7-4064-b785-38a710872bed.jpg
Auto;40309611;LAND ROVER;RANGE ROVER EVOQUE;LAND ROVER RANGE ROVER EVOQUE 1.5 P300e PHEV R-Dynamic HSE AWD auto Sport utility vehicle 5-door (Euro 6D);DSP;Compact - Suv/Cross Over - Premium;56929;zero;48;40000;600;zero;48;120000;710;zero;60;50000;610;zero;60;150000;700;8540;48;40000;420;8540;48;120000;530;8540;60;50000;470;8540;60;150000;560;"Cerchi In Lega 20"" A 5 Razze Doppie Con Finitura Gloss Black Style 5079";Unleaded - Electric;1497 Cm3;1497 L;1.5 P300e PHEV R-Dynamic HSE AWD Auto;2022;2157 Kg;503 Kg;Manufacturer Vehicle;43 G/Km;4WD;2 Litri Per 100km;5-Door;5;AUT8;227 KW;309 CV;16;Sport Utility Vehicle;235/50 A20 104W;235/50 A20 104W;no;si;no;-;-;24/02/2022;23584;https://auto.nextlane.com/public/player/ec435e22e641c04f4f8ea80ec7ad1acbca94142103aacc58995178dab50d4b24754615a4ae0d1c2b71ead4581668d360fd18e7032c9ba18349b2ea0e9e9cbbc6;https://s3.stampyt.io/prod/customer/media/dff962c7-8cc8-46b5-b7d3-89ba2f8bc827/b1b1a648-6064-4591-ac9f-ea097d3a8995.jpg
Auto;-;LEXUS;LBX;LEXUS LBX Class 2WD Sport Utility Vehicle 5-Door (Euro 6E);CSP;-;29385;zero;48;40000;470;zero;48;120000;550;zero;60;50000;430;zero;60;150000;500;4410;48;40000;380;4410;48;120000;460;4410;60;50000;360;4410;60;150000;430;-;Unleaded - Electric;1490 Cm3;1490 L;Class 2WD;2023;1280 Kg;475 Kg;Manufacturer Vehicle;0 G/Km;Front;4.5 Litri Per 100km;5-Door;5;AUT;100 KW;136 CV;16;Sport Utility Vehicle;225/60 C17 99H;225/60 C17 99H;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_206_al.jpg
Auto;-;LEXUS;NX;LEXUS NX Plug-In Premium+ 4WD Sport Utility Vehicle 5-Door (Euro 6E);FSP;-;57869;zero;48;40000;960;zero;48;120000;1090;zero;60;50000;870;zero;60;150000;990;8680;48;40000;780;8680;48;120000;910;8680;60;50000;730;8680;60;150000;850;-;Unleaded - Electric;2487 Cm3;2487 L;Plug-In Premium+ 4WD;2025;1990 Kg;550 Kg;Manufacturer Vehicle;0 G/Km;4WD;1.1 Litri Per 100km;5-Door;5;AUT;227 KW;309 CV;23;Sport Utility Vehicle;235/50 C20 100V;235/50 C20 100V;no;no;si;-;-;-;-;-;-
Auto;-;LEXUS;UX;LEXUS UX UX Hybrid Urban 2WD MY24 Sport Utility Vehicle 5-Door (Euro 6D);DSP;-;34795;zero;48;40000;610;zero;48;120000;700;zero;60;50000;550;zero;60;150000;630;5220;48;40000;500;5220;48;120000;590;5220;60;50000;460;5220;60;150000;540;-;Unleaded - Electric;1987 Cm3;1987 L;UX Hybrid Urban 2WD MY24;2024;1495 Kg;615 Kg;Manufacturer Vehicle;0 G/Km;Front;5 Litri Per 100km;5-Door;5;AUT;146 KW;199 CV;20;Sport Utility Vehicle;215/60 C17 96H;215/60 C17 96H;no;no;si;-;-;-;-;-;-
Auto;-;MERCEDES;CLASSE A;MERCEDES-BENZ CLASSE A A 180 Executive Hatchback 5-Door (Euro 6E);ABP;-;28990;zero;48;40000;510;zero;48;120000;630;zero;60;50000;480;zero;60;150000;580;4350;48;40000;420;4350;48;120000;540;4350;60;50000;410;4350;60;150000;510;-;Diesel;1332 Cm3;1332 L;A 180 Executive;2026;1365 Kg;515 Kg;Manufacturer Vehicle;0 G/Km;Front;5.8 Litri Per 100km;5-Door;5;AUT7;100 KW;136 CV;15;Hatchback;205/60 C16 91W;205/60 C16 91W;no;no;si;-;-;-;-;-;https://s3.stampyt.io/prod/customer/media/a60f7294-22a5-40d0-be95-c23651228e22/1dddc4a0-4ac9-4398-9276-0df470998cfb.jpg
Auto;40359755;MERCEDES-BENZ;CLASSE A;MERCEDES-BENZ CLASSE A A 180 d Automatic Advanced;DBP;Compact - Hatchback/Sedan - Premium;31062;zero;48;40000;610;zero;48;120000;700;zero;60;50000;560;zero;60;150000;650;4660;48;40000;510;4660;48;120000;600;4660;60;50000;490;4660;60;150000;570;Pacchetto Integrazione Per Smartphone Apple™ O Android™, Vernice Metallizzata;Diesel;1950 Cm3;1950 L;A 180 D Automatic Advanced;2023;1445 Kg;490 Kg;Manufacturer Vehicle;115 G/Km;Front;5 Litri Per 100km;5-Door;5;AUT8;85 KW;116 CV;20;Hatchback;205/60 C16 92V;205/60 C16 92V;no;si;no;-;-;31/05/2023;19849;https://auto.nextlane.com/public/player/ac2be740ec133ebafa5bb362e9a68edc98ca3dcd0f626d6f52ef7e2ef3eb5b3c6296733fbdf9bb60a9b9556b1b71aec360f03f5ee242433dd13f17f4d1d75e71;https://s3.stampyt.io/prod/customer/media/a60f7294-22a5-40d0-be95-c23651228e22/1dddc4a0-4ac9-4398-9276-0df470998cfb.jpg
Auto;-;MERCEDES;CLASSE C;MERCEDES-BENZ CLASSE C C 200 D BUSINESS EXTRA SW 5-Door (Euro 6E);ACP;-;41336;zero;48;40000;670;zero;48;120000;770;zero;60;50000;640;zero;60;150000;730;6200;48;40000;540;6200;48;120000;640;6200;60;50000;530;6200;60;150000;630;-;Diesel - Electric;1993 Cm3;1993 L;C 200 D BUSINESS EXTRA;2025;1780 Kg;620 Kg;Manufacturer Vehicle;0 G/Km;Rear;4.8 Litri Per 100km;5-Door;5;AUT9;120 KW;163 CV;20;SW;225/50 C17 94W;225/50 C17 94W;no;no;si;-;-;-;-;-;https://s3.stampyt.io/prod/customer/media/449aad0b-c761-46b4-8fa2-921711f32e6a/83e91c2c-66ce-48ab-a1ff-7baf298d9863.jpg
Auto;40376605;MERCEDES-BENZ;CLASSE C;MERCEDES-BENZ CLASSE C C 220 d Mild Hybrid 4MAT Premium Sedan 4-door (Euro 6D);FBP;Middle - Hatchback/Sedan - Premium;49578;zero;48;40000;840;zero;48;120000;950;zero;60;50000;770;zero;60;150000;880;7440;48;40000;680;7440;48;120000;790;7440;60;50000;650;7440;60;150000;750;-;Diesel - Electric;1993 Cm3;1993 L;C 220 D Mild Hybrid 4MAT Premium;2023;1780 Kg;620 Kg;Manufacturer Vehicle;0 G/Km;4WD;4.8 Litri Per 100km;4-Door;5;AUT9;147 KW;200 CV;20;Sedan;225/45 C18 95Y;225/45 C18 95Y;no;si;no;-;-;29/02/2024;43230;https://auto.nextlane.com/public/player/f543e4838a6f244803ea996bf1fc389f95fa02c383396d0d558732befa156464d69495a2c4e4e26611df149f99fbbf32edb186276804e117dd4686bd4d4ef3f8;https://s3.stampyt.io/prod/customer/media/449aad0b-c761-46b4-8fa2-921711f32e6a/83e91c2c-66ce-48ab-a1ff-7baf298d9863.jpg
Auto;-;MERCEDES;GLA;MERCEDES-BENZ GLA GLA 180 D Business Extra Cross Over 5-Door (Euro 6E);DSP;-;33916;zero;48;40000;620;zero;48;120000;710;zero;60;50000;570;zero;60;150000;670;5090;48;40000;510;5090;48;120000;610;5090;60;50000;490;5090;60;150000;580;-;Diesel;1950 Cm3;1950 L;GLA 180 D Business Extra;2026;1660 Kg;500 Kg;Manufacturer Vehicle;0 G/Km;Front;5.3 Litri Per 100km;5-Door;5;AUT8;85 KW;116 CV;20;Cross Over;225/45 C18 92W;225/45 C18 92W;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_671_al.png
Auto;40266482;MERCEDES-BENZ;GLC;MERCEDES-BENZ GLC 300 e 4Matic EQ-Power Sport aut. Sport utility vehicle 5-door (Euro 6D);FSP;Middle - Suv/Cross Over - Premium;55309;zero;48;40000;690;zero;48;120000;780;zero;60;50000;630;zero;60;150000;710;8300;48;40000;520;8300;48;120000;610;8300;60;50000;490;8300;60;150000;570;Assetto Con Maggiore Altezza Libera Dal Suolo, Cielo In Tessuto Grigio Cristallo (Solo Con Interni 001-101-221-301), Inserti In Frassino Nero A Poro Aperto/Alluminio Con Rifinitura Longitudinale Chiara, Interni EXCLUSIVE, Off-Road Line, Pacchetto Esterni OFFROAD, Pacchetto Luci Abitacolo, Parte Superiore Della Plancia Portastrumenti E Linea Di Cintura In Pelle Sintetica ARTICO, Pedane In Look Alluminio Con Inserti In Gomma Antisdrucciolo, Pelle Sintetica ARTICO E Tessuto Nera/Plancia Nera/Cielo Grigio Cristallo, Shift Paddles: Leve Del Cambio Automatico Integrate Nel Volante, Tetto Panorama, Volante Sportivo Multifunzione Pelle;Unleaded - Electric;1991 Cm3;1991 L;300 E 4Matic EQ-Power Sport Aut.;2021;2030 Kg;585 Kg;Manufacturer Vehicle;0 G/Km;4WD;2.1 Litri Per 100km;5-Door;5;AUT9;235 KW;320 CV;20;Sport Utility Vehicle;235/60 C18 103V;235/60 C18 103V;no;si;no;-;-;15/03/2022;72742;https://auto.nextlane.com/public/player/01b523b3af3449622ccc15ce3c7575319b18415106253ab8090833fdcdf58216389dd6aa6e17cea06135b685e23a4a18695342c14517cb75ae99677b2829bdb3;https://s3.stampyt.io/prod/customer/media/b350077b-8a70-40d0-8c11-ee8cf559731b/eebe95ff-0cf7-4d1a-ad49-8980a6b08962.jpg
Auto;-;MERCEDES;GLC COUPÈ;MERCEDES-BENZ GLC COUPÈ GLC 200d MHEV 4Matic Advanced Sport Utility Vehicle 5-Door (Euro 6E);PSP;-;54980;zero;48;40000;850;zero;48;120000;990;zero;60;50000;800;zero;60;150000;930;8250;48;40000;680;8250;48;120000;810;8250;60;50000;660;8250;60;150000;790;-;Unleaded - Electric;1993 Cm3;1993 L;GLC 200d MHEV 4Matic Advanced;2025;2005 Kg;545 Kg;Manufacturer Vehicle;0 G/Km;4WD;5 Litri Per 100km;5-Door;5;AUT9;120 KW;163 CV;20;Sport Utility Vehicle;235/60 C18 108V;235/60 C18 108V;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_455_al.png
Auto;-;MERCEDES;GLC;MERCEDES-BENZ GLC GLC 200d 4M Mild Hyb. Advanced Sport Utility Vehicle 5-Door (Euro 6E);PSP;-;49880;zero;48;40000;770;zero;48;120000;900;zero;60;50000;720;zero;60;150000;840;7480;48;40000;610;7480;48;120000;740;7480;60;50000;600;7480;60;150000;720;-;Diesel - Electric;1993 Cm3;1993 L;GLC 200d 4M Mild Hyb. Advanced;2025;1985 Kg;565 Kg;Manufacturer Vehicle;0 G/Km;4WD;5.1 Litri Per 100km;5-Door;5;AUT9;120 KW;163 CV;20;Sport Utility Vehicle;235/60 C18 V;235/60 C18 V;no;no;si;-;-;-;-;-;https://www.nolecar.com/immaginiutente/automobili//700/700_M_136_al.png
Auto;-;MG;MG3;MG MG3 1.5 Hybrid+ Standard Hatchback 5-Door (Euro 6E);DBG;-;15746;zero;48;40000;370;zero;48;120000;410;zero;60;50000;330;zero;60;150000;370;2360;48;40000;320;2360;48;120000;370;2360;60;50000;290;2360;60;150000;330;-;Unleaded - Electric;1498 Cm3;1498 L;1.5 Hybrid+ Standard;2024;1285 Kg;448 Kg;Manufacturer Vehicle;0 G/Km;Front;4.4 Litri Per 100km;5-Door;5;AUT;143 KW;195 CV;16;Hatchback;185/65 C15 88H;185/65 C15 88H;no;no;si;-;-;-;-;-;-
Auto;-;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Standard Sport Utility Vehicle 5-Door;DSG;Compact - Suv/Cross Over - Generic;18615;zero;48;40000;360;zero;48;120000;420;zero;60;50000;330;zero;60;150000;390;2790;48;40000;310;2790;48;120000;360;2790;60;50000;290;2790;60;150000;340;-;Unleaded - Electric;1498 Cm3;1498 L;1.5 Hybrid+ Standard;2024;1380 Kg;450 Kg;Manufacturer Vehicle;0 G/Km;Front;5 Litri Per 100km;5-Door;5;AUT;145 KW;197 CV;16;Sport Utility Vehicle;215/60 C16 95H;215/60 C16 95H;no;no;si;-;-;-;-;-;-
Auto;40213422;MINI;COUNTRYMAN;MINI COUNTRYMAN Cooper S E ALL4 Business autom. Hatchback 5-door (Euro 6.2);DBP;Compact - Hatchback/Sedan - Premium;35625;zero;48;40000;530;zero;48;120000;610;zero;60;50000;510;zero;60;150000;570;5340;48;40000;420;5340;48;120000;490;5340;60;50000;420;5340;60;150000;490;British Racing Green, Telecamera Posteriore, Tetto E Retrovisori Esterni In Nero;Unleaded - Electric;1499 Cm3;1499 L;Cooper S E ALL4 Business Autom.;2020;1775 Kg;495 Kg;Manufacturer Vehicle;45 G/Km;4WD;1.9 Litri Per 100km;5-Door;5;AUT6;165 KW;224 CV;16;Hatchback;225/55 C17 97W;225/55 C17 97W;no;si;no;-;-;23/09/2020;67756;https://auto.nextlane.com/public/player/4b0e0aa280f269640959f8c1059ad9272a0ce85af45782fb6e0e8127bcd74ed968ffdadb1de20e0d82197ec3ff8bdcccf64a9b150217660b4ba6ae8d1fe1e817;https://s3.stampyt.io/prod/customer/media/65a2715b-3d5b-425c-bd04-b7fd36170195/d8232321-c9ce-414a-940a-0b1d5d5cb082.jpg
Auto;40221872;MINI;COUNTRYMAN;MINI COUNTRYMAN Cooper S E ALL4 Business autom. Hatchback 5-door (Euro 6.2);DBP;Compact - Hatchback/Sedan - Premium;35625;zero;48;40000;410;zero;48;120000;490;zero;60;50000;380;zero;60;150000;460;5340;48;40000;300;5340;48;120000;380;5340;60;50000;290;5340;60;150000;370;Moonwalk Grey, Tappetini In Velluto, Telecamera Posteriore, Tetto E Retrovisori Esterni In Nero;Unleaded - Electric;1499 Cm3;1499 L;Cooper S E ALL4 Business Autom.;2020;1775 Kg;495 Kg;Manufacturer Vehicle;45 G/Km;4WD;1.9 Litri Per 100km;5-Door;5;AUT6;165 KW;224 CV;16;Hatchback;225/55 C17 97W;225/55 C17 97W;no;si;no;-;-;20/01/2021;18426;https://auto.nextlane.com/public/player/0888ee14c1ec7c0719c5956b860a917d61ad10c8f621f6071580ddd3153bdb34da8d7873d044d42bdd96a615c3ade8b737bfc135d9a94609fe13b8cfaed4b224;https://s3.stampyt.io/prod/customer/media/5ca52abe-1d11-40b7-9e65-2bf46ef69627/136d45ea-cf1a-403f-ad56-53bef559de32.jpg
Auto;40213518;MINI;COUNTRYMAN;MINI COUNTRYMAN Cooper S E ALL4 Business autom. Hatchback 5-door (Euro 6.2);DBP;Compact - Hatchback/Sedan - Premium;35625;zero;48;40000;510;zero;48;120000;580;zero;60;50000;460;zero;60;150000;530;5340;48;40000;400;5340;48;120000;470;5340;60;50000;370;5340;60;150000;440;Midnight Black, Telecamera Posteriore;Unleaded - Electric;1499 Cm3;1499 L;Cooper S E ALL4 Business Autom.;2020;1775 Kg;495 Kg;Manufacturer Vehicle;45 G/Km;4WD;1.9 Litri Per 100km;5-Door;5;AUT6;165 KW;224 CV;16;Hatchback;225/55 C17 97W;225/55 C17 97W;no;si;no;-;-;20/01/2021;61712;https://auto.nextlane.com/public/player/e419e70245b524bd7695be7dc330fffc2ebd9c74db50f0ecd1838da82117381d4bd39a7c05d34aa2cd2cb9c932e50d873115751ac2568e435ed1d1e5b8b939f6;https://s3.stampyt.io/prod/customer/media/112a1a1d-fbc5-4474-82d1-29894a69c9fa/877ac4d1-7050-4076-b66d-841b091781e2.jpg
Auto;40222206;MINI;COUNTRYMAN;MINI COUNTRYMAN Cooper S E ALL4 Business autom. Hatchback 5-door (Euro 6.2);DBP;Compact - Hatchback/Sedan - Premium;35625;zero;48;40000;510;zero;48;120000;580;zero;60;50000;460;zero;60;150000;540;5340;48;40000;390;5340;48;120000;470;5340;60;50000;370;5340;60;150000;450;Tappetini In Velluto, Telecamera Posteriore, Tetto E Retrovisori Esterni In Nero, Thunder Grey;Unleaded - Electric;1499 Cm3;1499 L;Cooper S E ALL4 Business Autom.;2020;1775 Kg;495 Kg;Manufacturer Vehicle;45 G/Km;4WD;1.9 Litri Per 100km;5-Door;5;AUT6;165 KW;224 CV;16;Hatchback;225/55 C17 97W;225/55 C17 97W;no;si;no;-;-;20/01/2021;34970;https://auto.nextlane.com/public/player/aac69299923c7c8c2dccb2956a95b7a89c8f061efec26a6fe3d28c365c337ffc5db9213197f3dc2678f16a8a2af7b1ddd241590795fe33586824165049cd79f3;https://s3.stampyt.io/prod/customer/media/a2dfc0f8-c495-4b73-91fd-f55077c85479/e740735f-e0fb-45c6-8248-8d7e26cb7f26.jpg
Auto;40275107;MINI;COUNTRYMAN;MINI COUNTRYMAN Cooper S E ALL4 Business autom. Hatchback 5-door (Euro 6D);DBP;Compact - Hatchback/Sedan - Premium;35789;zero;48;40000;530;zero;48;120000;600;zero;60;50000;490;zero;60;150000;540;5370;48;40000;420;5370;48;120000;480;5370;60;50000;400;5370;60;150000;450;Eliminazione Portellone Automatico, MINI CAR CARE EQUIPMENT (OBBLIGATORIO PER NLT Dal 01.07.2021), Moonwalk Grey, OBBLIGATORIO Scelta Tra 7EE O 5DP+3AG, Tetto E Retrovisori Esterni In Nero;Unleaded - Electric;1499 Cm3;1499 L;Cooper S E ALL4 Business Autom.;2022;1790 Kg;480 Kg;Manufacturer Vehicle;40 G/Km;4WD;1.8 Litri Per 100km;5-Door;5;AUT6;162 KW;220 CV;16;Hatchback;225/45 C17 97W;225/45 C17 97W;no;si;no;-;-;13/12/2021;41585;https://auto.nextlane.com/public/player/df59d7c728ec20d390477f46e968da642fe65d2ddc89e7f47f5a6823a44d3cc983a200160309a2aa9b4fd655dc34d003b86f935eb987128a6903630dcc3a4536;https://s3.stampyt.io/prod/customer/media/7a579255-4ff3-42be-9dbe-384405ecb345/8b6f8f7d-ccf8-47f4-8b5e-5f9583f57651.jpg
Auto;40216238;MINI;COUNTRYMAN;MINI COUNTRYMAN Cooper S E ALL4 Hype automatica Hatchback 5-door (Euro 6.2);DBP;Compact - Hatchback/Sedan - Premium;34559;zero;48;40000;460;zero;48;120000;540;zero;60;50000;430;zero;60;150000;500;5180;48;40000;350;5180;48;120000;430;5180;60;50000;340;5180;60;150000;410;Antifurto Volumetrico, Midnight Black;Unleaded - Electric;1499 Cm3;1499 L;Cooper S E ALL4 Hype Automatica;2020;1775 Kg;495 Kg;Manufacturer Vehicle;45 G/Km;4WD;1.9 Litri Per 100km;5-Door;5;AUT6;165 KW;224 CV;16;Hatchback;225/50 C18 99W;225/50 C18 99W;no;si;no;-;-;20/01/2021;43285;https://auto.nextlane.com/public/player/d040847e7dbf34852dd64fc3e249b2f123ebd5028c39f8057d983f0ab325b354429058d9f4229bdb7b42d7c042d242068d6580ead26c2e34728d0971b4572caa;https://s3.stampyt.io/prod/customer/media/8119ae98-5a7d-46d3-848b-9b41da710187/e9fb2d5e-60ed-4b64-8e0e-10136663b40f.jpg
